id,budget,popularity,popularity2,rating,release_year,revenue,theatrical,theatrical_limited,vote_average,vote_count,release_month,release_day,genders_0_crew,genders_1_crew,genders_2_crew,_collection_name,_num_Keywords,_num_cast,release_dayofweek,release_quarter,_budget_runtime_ratio,_budget_popularity_ratio,_budget_year_ratio,_releaseYear_popularity_ratio,_releaseYear_popularity_ratio2,meanruntimeByYear,meanPopularityByYear,meanBudgetByYear,_popularity_theatrical_ratio,_budget_theatrical_ratio,_popularity_totalVotes_ratio,_totalVotes_releaseYear_ratio,_budget_totalVotes_ratio,_rating_popularity_ratio,_rating_totalVotes_ratio,_budget_rating_ratio,_runtime_rating_ratio,has_homepage,isbelongs_to_collectionNA,isTaglineNA,isOriginalLanguageEng,isTitleDifferent,isMovieReleased,original_title_letter_count,original_title_word_count,title_word_count,overview_word_count,tagline_word_count,production_countries_count,production_companies_count,cast_count,crew_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War
2204,0,4.857726,0,0,2009,1896244,3,0,6.4,81,8,14,0,0,2,1,4,4,4,3,0,0,0,413.5679946,0.002417982,0,0,0,0.617572914,0,16.67446867,0.040318566,0,0,0,0,0,1,0,0,1,0,1,17,4,4,23,0,1,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2205,17.50439004,10.829432,0,0,2009,28169671,8,0,6,289,10,23,2,0,5,1,7,24,4,4,0.160590734,1.616371942,0.00000434,185.5129613,0.005390459,0,0,0,0.738727571,2.188048755,26.68653351,0.143852663,0.060568824,0,0,0,0,1,0,0,1,0,1,40,6,6,52,7,1,1,24,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2206,15.68731289,9.785147,0,0,2004,98410061,49,1,6.1,139,1,13,18,7,15,1,11,52,1,1,0.140065294,1.603176006,0.00000391,204.8001936,0.004882808,0,0,0,5.007589564,0.320149243,14.20520305,0.069361277,0.112858366,0,0,0,0,0,0,0,1,0,1,5,1,1,16,11,2,8,52,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2207,16.81124288,2.651408,0,0,1998,18253415,1,0,6.4,286,9,11,2,1,7,1,1,10,4,3,0.147467043,6.340496401,0.00000421,753.5618811,0.001327031,0,0,0,0.377158099,16.81124288,107.8672162,0.143143143,0.05878057,0,0,0,0,1,0,0,1,0,1,11,2,2,83,8,1,2,10,10,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2208,17.98989784,12.954444,0,0,1990,261317921,33,0,5.7,220,6,1,4,3,17,1,15,21,4,2,0.159202636,1.388704744,0.00000454,153.6152381,0.006509771,0,0,0,2.547388371,0.545148419,16.98258914,0.110552764,0.081772263,0,0,0,0,1,0,0,1,0,1,12,2,2,47,9,1,3,21,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2209,0,7.007739,0,0,1990,6698361,2,0,6.7,641,8,24,1,0,1,568,4,7,4,3,0,0,0,283.9717632,0.003521477,0,0,0,0.285398757,0,91.47030162,0.322110553,0,0,0,0,0,1,0,0,1,0,1,39,6,6,27,6,1,2,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,19.51929304,31.363664,0,0,2007,961000000,17,0,4.5,48,5,19,9,8,15,414,16,34,5,2,0.115498775,0.622353722,0.00000485,63.99124796,0.015627137,0,0,0,0.542028508,1.148193708,1.530433434,0.023916293,0.406651938,0,0,0,0,0,0,0,1,0,1,40,7,7,34,9,1,3,34,32,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2211,0,7.696023,0,0,2006,29326868,4,0,6.2,424,3,29,0,0,2,1,7,8,2,1,0,0,0,260.6541067,0.003836502,0,0,0,0.519748966,0,55.09339044,0.211365902,0,0,0,0,0,1,0,0,1,1,1,11,2,2,80,0,1,4,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,14.60396837,6.127903,0,0,1970,136400000,5,0,6.4,62,12,16,4,0,5,1,13,12,2,4,0.147514832,2.383191831,0.00000376,321.4802845,0.003110611,0,0,0,0.815939808,2.920793675,10.11765362,0.031472081,0.235547877,0,0,0,0,1,0,0,1,0,1,10,2,2,61,8,1,1,12,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2213,16.81124288,8.772263,0,0,2012,32204030,30,0,5.6,797,4,12,12,1,6,1,10,13,3,2,0.176960451,1.916408899,0.00000415,229.3592885,0.004359972,0,0,0,3.419870106,0.560374763,90.85454916,0.39612326,0.021093153,0,0,0,0,0,0,0,1,0,1,7,1,1,39,3,1,3,13,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2214,15.92842278,10.000915,0,0,1999,67872296,4,0,7.3,187,4,19,21,2,9,1,10,27,0,2,0.157707156,1.592696546,0.00000399,199.8817108,0.005002959,0,0,0,0.399963403,3.982105695,18.69828911,0.093546773,0.085178731,0,0,0,0,1,0,0,0,1,1,19,4,4,45,15,2,2,27,32,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2215,16.52356083,7.050403,0,0,2006,10903846,7,0,5.4,62,12,8,0,2,6,1,4,15,4,4,0.14244449,2.343633524,0.00000411,284.5227429,0.003514658,0,0,0,0.992851047,2.360508689,8.793823559,0.030907278,0.266509046,0,0,0,0,0,0,0,1,0,1,16,3,3,27,8,1,1,15,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2216,17.45309674,7.824962,0,0,2010,105610124,14,1,6.3,950,10,2,54,10,19,1,9,20,5,4,0.15309734,2.23043853,0.00000432,256.870257,0.003893016,0,0,0,1.789146069,1.246649767,121.4063404,0.472636816,0.018371681,0,0,0,0,1,0,0,1,0,1,18,5,5,67,10,1,2,20,83,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2217,15.89495222,10.428421,0,0,2015,5659286,17,1,5.6,105,12,30,49,0,7,1,3,3,2,4,0.17661058,1.524195487,0.00000391,193.2219652,0.005175395,0,0,0,1.630160501,0.93499719,10.06863839,0.052109181,0.151380497,0,0,0,0,0,0,0,1,0,1,9,1,1,15,0,1,1,3,56,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2218,17.50439004,9.389354,0,0,2014,196781193,73,0,6.5,147,4,16,1,1,2,1,9,16,2,2,0.160590734,1.86428055,0.00000432,214.4982498,0.004662043,0,0,0,7.774762779,0.239786165,15.65602916,0.072989076,0.119077483,0,0,0,0,1,0,0,1,0,1,15,3,3,35,8,1,2,16,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2219,15.9788337,11.643026,0,0,2006,7659918,9,0,6.5,297,5,25,8,5,13,1,21,16,3,2,0.159788337,1.37239526,0.00000397,172.2919798,0.005804101,0,0,0,0.772994924,1.775425967,25.5088325,0.148055833,0.053800787,0,0,0,0,0,0,0,1,0,1,16,3,3,24,7,1,4,16,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2220,14.91412318,6.070216,0,0,2009,2357852,6,0,6.5,284,5,14,14,5,5,1,23,29,3,2,0.121253034,2.456934511,0.0000037,330.9602162,0.003021511,0,0,0,0.988432702,2.485687197,46.78581454,0.141363863,0.052514518,0,0,0,0,1,0,0,1,0,1,9,2,2,15,9,2,4,29,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2221,15.76142085,5.633243,0,0,2010,8220215,4,0,1.9,35,2,12,0,0,2,1,0,16,4,1,0.143285644,2.797930224,0.0000039,356.8104554,0.002802608,0,0,0,0.710070558,3.940355212,6.213117382,0.017412935,0.45032631,0,0,0,0,0,0,0,0,1,1,12,2,2,68,0,1,1,16,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2222,15.42494867,3.334353,0,0,2008,4040588,3,0,5.4,133,8,6,0,1,2,1,3,12,2,3,0.140226806,4.626069486,0.00000383,602.2157822,0.001660534,0,0,0,0.899724774,5.141649557,39.88779832,0.06623506,0.115977058,0,0,0,0,0,0,0,1,0,1,12,2,2,60,10,1,2,12,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2223,16.52356083,7.729445,0,0,1978,50000000,7,0,4.7,78,12,8,28,3,16,1,8,50,4,4,0.090292682,2.137742209,0.00000422,255.9045313,0.003907707,0,0,0,0.905627765,2.360508689,10.09128081,0.039433771,0.211840523,0,0,0,0,1,0,0,1,0,1,15,3,3,58,11,2,2,50,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2224,16.11809575,7.064982,0,0,1999,103166989,5,0,6.4,24,1,29,1,0,7,1,21,23,4,1,0.169664166,2.281406485,0.00000403,282.9448115,0.003534258,0,0,0,0.707715887,3.22361915,3.397036256,0.012006003,0.671587323,0,0,0,0,1,0,0,1,0,1,14,3,3,66,11,1,3,23,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2225,0,3.900709,0,0,1955,536364,2,0,6.5,15,8,26,9,0,6,543,12,19,3,3,0,0,0,501.1909373,0.001995248,0,0,0,0.512727302,0,3.845454762,0.007672634,0,0,0,0,0,1,0,0,0,1,1,12,2,2,135,0,1,1,19,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2226,14.50865824,6.857318,0,0,1947,7800000,5,0,6.5,833,11,11,5,0,7,1,2,13,0,4,0.122954731,2.115791952,0.00000383,283.9302479,0.003521992,0,0,0,0.729148043,2.901731648,121.476064,0.427837699,0.017417357,0,0,0,0,1,0,0,1,0,1,21,2,2,10,0,1,1,13,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2227,12.20607765,0.917777,0,0,2016,8000000,0,0,3.2,18,12,24,7,0,5,1,2,13,5,4,0.116248359,13.29961161,0.000003,2196.612031,0.000455247,0,0,0,0,0,19.61260742,0.008928571,0.678115425,0,0,0,0,1,0,0,1,0,1,28,5,5,48,6,2,1,13,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2228,18.25816183,1.498902,0,0,2009,363164265,3,0,5.9,88,4,2,101,7,15,576,10,48,3,2,0.170637026,12.18102439,0.00000452,1340.314444,0.000746094,0,0,0,2.001465072,6.086053942,58.70964212,0.043802887,0.207479112,0,0,0,0,0,0,0,1,0,1,14,3,3,67,4,1,5,48,123,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2229,16.30041729,11.283472,0,0,2002,56298474,7,0,4.1,20,8,29,9,10,8,1,4,14,3,3,0.132523718,1.444627796,0.00000407,177.427657,0.0056361,0,0,0,0.620376423,2.328631042,1.772504066,0.00999001,0.815020865,0,0,0,0,1,0,0,1,0,1,5,1,1,66,4,3,4,14,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2230,0,0.779829,0,0,1986,5099316,3,0,5.3,631,7,25,5,2,7,1,21,14,4,3,0,0,0,2546.712164,0.000392663,0,0,0,3.846997226,0,809.1517499,0.317724068,0,0,0,0,0,1,0,0,1,0,1,13,3,3,82,14,1,4,14,14,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2231,14.58561924,0.230534,0,0,1945,9132000,1,0,5.8,82,6,1,3,2,3,1,0,20,3,2,0.122568229,63.26884209,0.00000386,8436.933381,0.000118526,0,0,0,4.337754952,14.58561924,355.695906,0.042159383,0.177873405,0,0,0,0,1,0,0,1,0,1,22,4,4,63,0,1,1,20,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2232,16.52356083,13.389735,0,0,2008,3533227,5,0,4.7,69,8,7,2,2,7,1,13,11,3,3,0.168607764,1.234046889,0.0000041,149.9656267,0.006668195,0,0,0,0.373420385,3.304712165,5.153201314,0.03436255,0.239471896,0,0,0,0,0,0,0,1,0,1,23,4,4,175,7,1,4,11,11,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
2233,16.86003304,3.030309,0,0,1995,23450000,2,0,6.7,41,2,3,3,0,7,1,9,6,4,1,0.146608983,5.563799944,0.00000424,658.3487031,0.001518952,0,0,0,0.6599987,8.430016522,13.52997335,0.020551378,0.411220318,0,0,0,0,1,0,0,1,0,1,16,4,4,70,18,2,5,6,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2234,17.21670797,14.313079,0,0,2010,55583804,10,0,7,185,2,26,3,0,8,1,10,23,4,1,0.160903813,1.202865433,0.00000426,140.4310002,0.007120935,0,0,0,0.698661693,1.721670797,12.92524131,0.092039801,0.093063286,0,0,0,0,0,0,0,1,0,1,7,2,2,98,6,1,1,23,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,16.01273525,1.818296,0,0,2010,771499,1,0,6.2,571,5,14,0,0,1,1,5,5,4,2,0.123174887,8.80645134,0.00000396,1105.430579,0.000904625,0,0,0,0.549965462,16.01273525,314.0302789,0.284079602,0.028043319,0,0,0,0,0,0,0,1,0,1,17,2,2,66,11,1,3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2236,16.30041729,16.243093,0,0,1984,1400000,5,0,6.8,532,12,14,1,0,8,1,2,7,4,4,0.135836811,1.003529149,0.00000414,122.1442246,0.008187043,0,0,0,0.307823147,3.260083458,32.75238281,0.268145161,0.030639882,0,0,0,0,1,0,0,1,0,1,5,1,1,43,0,1,1,7,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2237,0,11.331859,0,0,2010,8212430,25,0,7,216,10,7,6,0,9,1,11,18,3,4,0,0,0,177.3760157,0.005637741,0,0,0,2.20616935,0,19.06130318,0.107462687,0,0,0,0,0,0,0,0,1,0,1,5,1,1,57,9,2,4,18,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2238,13.81551156,0.04586,0,0,1993,2691899,2,1,3.1,173,5,28,8,0,5,1,5,19,4,2,0.111415416,301.254068,0.00000348,43458.3515,0.000023,0,0,0,43.61098997,6.907755779,3772.350632,0.086803813,0.079858448,0,0,0,0,1,0,0,1,0,1,7,1,1,54,0,5,7,19,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2239,16.95100482,1.914881,0,0,1990,5820015,2,0,5.4,126,2,9,11,5,12,1,6,12,4,1,0.162990431,8.852249731,0.00000428,1039.22907,0.000962252,0,0,0,1.044451326,8.475502409,65.80043355,0.063316583,0.134531784,0,0,0,0,1,0,0,1,0,1,14,3,3,47,8,1,2,12,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2240,16.78592507,5.326716,0,0,2013,91000000,11,0,5.9,179,12,18,24,1,1,170,6,12,2,4,0.097592588,3.151270891,0.00000414,377.9063874,0.002646158,0,0,0,2.065062226,1.525993189,33.6041944,0.088922007,0.093776118,0,0,0,0,1,0,0,0,1,1,5,2,2,32,0,1,1,12,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2241,14.50865824,12.805294,0,0,2010,572809,8,0,6.5,546,6,17,4,2,7,291,8,9,3,2,0.134339428,1.133020315,0.00000359,156.9663297,0.006370793,0,0,0,0.624741611,1.81358228,42.63861494,0.271641791,0.026572634,0,0,0,0,1,0,0,1,0,1,20,5,5,92,3,1,3,9,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2242,16.30041729,13.300519,0,0,1967,41744718,6,0,6.3,26,4,13,11,2,17,304,5,45,2,2,0.124430666,1.225547461,0.00000421,147.8889658,0.00676183,0,0,0,0.451110216,2.716736215,1.954810936,0.013218099,0.626939127,0,0,0,0,1,0,0,1,0,1,13,2,2,64,9,2,2,45,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,17.50439004,9.649303,0,0,2012,132820716,42,0,6.3,59,12,19,7,3,9,1,37,31,2,4,0.11149293,1.814057454,0.00000432,208.5124698,0.004795876,0,0,0,4.352645989,0.416771191,6.11443127,0.029324056,0.296684577,0,0,0,0,0,0,0,1,0,1,16,3,3,33,5,1,3,31,19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2244,16.75994959,9.801967,0,0,1989,110879513,4,0,6.6,195,9,15,3,0,4,1,12,12,4,3,0.148318138,1.709855745,0.00000424,202.918455,0.004928088,0,0,0,0.408081358,4.189987397,19.89396618,0.098039216,0.085948459,0,0,0,0,1,0,0,1,0,1,11,3,3,73,6,1,1,12,7,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2245,16.52356083,9.020372,0,0,2005,85306374,14,0,4.8,271,10,26,19,8,12,1,13,30,2,4,0.133254523,1.831804811,0.00000411,222.2746468,0.004498939,0,0,0,1.552042421,1.180254345,30.04310687,0.135162095,0.060972549,0,0,0,0,1,0,0,1,0,1,11,2,2,64,3,5,1,30,39,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
2246,17.03438642,13.083718,0,0,2004,30411183,35,0,6.8,203,4,9,77,4,21,1,6,23,4,2,0.1577258,1.30195304,0.00000424,153.1674712,0.006528801,0,0,0,2.675080585,0.486696755,15.51546739,0.101297405,0.083913234,0,0,0,0,1,0,0,1,0,1,18,4,4,55,10,1,4,23,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,0,8.067119,0,0,2016,4417667,2,0,7.4,278,7,22,4,2,4,1,0,19,4,3,0,0,0,249.9033422,0.004001547,0,0,0,0.247919982,0,34.46087755,0.137896825,0,0,0,0,0,0,0,0,1,0,1,17,3,3,20,5,1,2,19,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2248,16.81124288,7.120403,0,0,2010,31327899,17,0,8.2,1983,9,1,9,2,7,345,7,29,2,3,0.160107075,2.360995983,0.00000416,282.287393,0.003542489,0,0,0,2.387505314,0.98889664,278.4954728,0.986567164,0.008477682,0,0,0,0,0,0,0,1,0,1,7,1,1,28,8,1,4,29,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2249,17.31201815,7.781293,0,0,2002,102984862,47,0,5.7,20,3,15,72,4,27,441,6,22,4,1,0.173120181,2.224825379,0.00000432,257.2837188,0.00388676,0,0,0,6.040127264,0.368340812,2.570266921,0.00999001,0.865600907,0,0,0,0,0,0,0,1,0,1,13,2,2,61,9,4,4,22,103,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2250,16.52356083,8.735448,0,0,2007,30226144,3,0,4.9,9,12,27,8,5,11,1,1,49,3,4,0.131139372,1.891552766,0.0000041,229.7535284,0.00435249,0,0,0,0.343428294,5.507853609,1.030284881,0.004484305,1.835951203,0,0,0,0,1,0,0,1,0,1,18,3,3,38,13,1,3,49,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2251,0,4.060966,0,0,2015,228136,19,0,7.1,218,5,14,8,1,6,1,0,12,3,2,0,0,0,496.1873603,0.002015368,0,0,0,4.67868975,0,53.68180871,0.108188586,0,0,0,0,0,1,0,0,1,0,1,17,4,4,33,0,1,3,12,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2252,4.875197323,2.402032,0,0,2011,8,2,0,6.8,36,8,31,2,0,2,1,6,15,2,3,0.037501518,2.029613812,0.00000121,837.2078307,0.001194447,0,0,0,0.832628375,2.437598662,14.98731074,0.017901542,0.135422148,0,0,0,0,1,0,0,0,0,1,9,1,1,165,0,1,2,15,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2253,16.75994959,13.088552,0,0,2005,108047131,41,0,3.3,12,4,15,7,1,18,541,11,18,4,2,0.186221662,1.280504489,0.00000417,153.1873044,0.006527956,0,0,0,3.13250847,0.408779258,0.916831747,0.005985037,1.396662466,0,0,0,0,1,0,0,1,0,1,21,3,3,20,11,1,4,18,26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2254,0,3.527212,0,0,2007,307076,3,0,6.9,1552,8,31,7,1,4,1,17,13,4,3,0,0,0,569.0046416,0.001757455,0,0,0,0.850530107,0,440.0075754,0.773293473,0,0,0,0,0,0,0,0,0,1,1,17,3,3,35,0,1,4,13,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2255,16.21340592,7.250134,0,0,2008,53191886,7,0,6.5,52,1,9,14,0,7,1,15,15,2,1,0.15295666,2.236290518,0.00000402,276.9603982,0.003610625,0,0,0,0.965499396,2.316200846,7.17228123,0.025896414,0.311796268,0,0,0,0,0,0,0,0,1,1,25,4,4,82,0,1,9,15,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,0.693147181,1.337096,0,0,1999,100,40,0,6,97,4,23,2,0,2,1,4,6,4,2,0.007296286,0.518397468,0.000000173,1495.031022,0.000668882,0,0,0,29.91557824,0.01732868,72.54527723,0.048524262,0.007145847,0,0,0,0,1,0,0,1,0,1,12,3,3,60,19,1,2,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2257,0,1.484109,0,0,1991,138000,1,0,2.2,8,10,30,1,0,4,1,4,8,2,4,0,0,0,1341.545668,0.000745409,0,0,0,0.673804956,0,5.390439651,0.004018081,0,0,0,0,0,1,0,0,0,0,1,8,2,2,107,9,1,1,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2258,15.76142085,6.01272,0,0,2005,49084830,8,1,5.4,156,9,30,9,5,8,1,10,17,4,3,0.138258078,2.621346221,0.00000392,333.459732,0.002998863,0,0,0,1.330512647,1.970177606,25.94499661,0.077805486,0.101034749,0,0,0,0,0,0,0,1,0,1,6,1,1,22,3,2,7,17,22,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2259,18.31532024,8.184815,0,0,1995,113493481,7,0,6.4,102,6,30,6,1,13,1,15,17,4,2,0.190784586,2.237719513,0.0000046,243.7440553,0.004102664,0,0,0,0.855242299,2.61647432,12.46210208,0.05112782,0.179561963,0,0,0,0,1,0,0,1,0,1,11,2,2,30,8,1,2,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2260,0,5.923904,0,0,2008,1829917,2,0,5.8,14,8,15,1,6,9,1,13,15,4,3,0,0,0,338.9656551,0.002950151,0,0,0,0.337615194,0,2.36330636,0.006972112,0,0,0,0,0,0,0,0,1,0,1,19,4,4,36,7,1,3,15,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2261,15.15051189,2.894924,0,0,2009,111731,1,0,5.9,286,6,10,0,0,1,1,2,6,2,2,0.180363237,5.23347483,0.00000375,693.9733133,0.001440978,0,0,0,0.345432212,15.15051189,98.79361254,0.142359383,0.052973818,0,0,0,0,0,0,0,1,0,1,23,5,5,13,0,1,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,0,2.326119,0,0,1989,4557214,1,0,6.2,33,2,17,8,1,3,1,4,28,4,1,0,0,0,855.0723329,0.001169492,0,0,0,0.42990062,0,14.18672046,0.016591252,0,0,0,0,0,1,0,0,1,0,1,16,3,3,66,24,1,3,28,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2263,17.84086227,12.136158,0,0,2013,19701164,21,0,6.1,107,1,18,40,4,21,1,7,22,4,1,0.163677635,1.470058503,0.0000044,165.867979,0.006028891,0,0,0,1.730366398,0.84956487,8.816628788,0.053154496,0.166737031,0,0,0,0,0,0,0,1,0,1,11,2,2,49,6,1,9,22,65,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2264,0,3.316857,0,0,2013,7965,2,0,5.8,221,2,14,4,1,1,1,3,7,3,1,0,0,0,606.8998452,0.001647718,0,0,0,0.602980472,0,66.62934218,0.109786388,0,0,0,0,0,1,0,0,1,0,1,15,3,3,92,0,1,1,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2265,16.52356083,5.952494,0,0,1988,216614388,7,0,4.5,139,12,9,3,1,14,1,10,52,4,4,0.154425802,2.775905499,0.00000418,333.9776571,0.002994212,0,0,0,1.175977666,2.360508689,23.35155651,0.069919517,0.118874538,0,0,0,0,1,0,0,1,0,1,5,1,1,69,7,1,1,52,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,13.12236538,0.370114,0,0,1995,500000,1,0,5.5,48,9,25,2,0,3,1,0,9,0,3,0.083581945,35.45492842,0.0000033,5390.231118,0.000185521,0,0,0,2.701870235,13.12236538,129.6897713,0.02406015,0.273382612,0,0,0,0,1,0,0,1,1,1,3,1,1,83,0,1,0,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2267,18.06400581,9.963079,0,0,2000,374111707,40,0,6,31,12,15,59,12,24,1,5,110,4,4,0.142236266,1.813094708,0.00000452,200.7411564,0.00498154,0,0,0,4.014823128,0.451600145,3.111487925,0.0155,0.582709865,0,0,0,0,1,0,0,1,0,1,15,3,3,62,15,1,4,110,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2268,16.6777115,2.844534,0,0,2009,90508336,1,0,5.3,585,2,16,0,0,3,1,1,14,0,1,0.161919529,5.863073353,0.00000413,706.2668261,0.001415895,0,0,0,0.351551432,16.6777115,205.6575875,0.291189647,0.028508909,0,0,0,0,0,0,0,1,0,1,18,4,4,33,0,1,2,14,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2269,16.81124288,5.970067,0,0,2007,73276047,7,0,6.6,35,10,14,8,1,7,1,9,16,6,4,0.131337835,2.815921979,0.00000417,336.1771317,0.002974622,0,0,0,1.172516154,2.401606126,5.862580772,0.017438964,0.480321225,0,0,0,0,0,0,0,1,0,1,15,3,3,23,8,2,10,16,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2270,17.21670797,10.25103,0,0,2001,287553595,45,1,6.3,130,8,10,73,9,27,45,10,89,4,3,0.159413963,1.679510056,0.0000043,195.199897,0.005122954,0,0,0,4.389802781,0.382593511,12.68165248,0.064967516,0.132436215,0,0,0,0,1,0,0,1,0,1,14,3,3,71,7,1,3,89,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2271,13.12236538,8.212399,0,0,1973,3000000,4,0,5.3,68,10,2,2,0,7,1,5,15,1,4,0.119294231,1.597872361,0.00000337,240.2464858,0.004162392,0,0,0,0.487068395,3.280591344,8.280162715,0.034465281,0.192975961,0,0,0,0,1,0,0,1,0,1,12,2,2,17,15,1,1,15,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2272,15.31958818,5.69684,0,0,2004,3764219,15,0,5,3,7,4,4,1,5,1,5,12,6,3,0.130936651,2.689137869,0.00000381,351.7739659,0.002842735,0,0,0,2.633038667,1.021305878,0.526607733,0.001497006,5.106529392,0,0,0,0,1,0,0,0,1,1,29,6,3,59,7,1,3,12,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2273,14.3461394,6.115299,0,0,2009,1007962,3,0,0.5,1,1,20,3,1,7,1,8,10,1,1,0.186313499,2.34594243,0.00000355,328.5203226,0.003043952,0,0,0,0.490572906,4.782046466,0.163524302,0.00049776,14.3461394,0,0,0,0,1,0,0,1,0,1,25,3,3,65,6,1,3,10,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
